REPORT_DATE,ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS
2023-03-11,DR - Direct Response,Title,paid social,82.59,49303.65,4.4259238957110645,10.8057736760697
2023-10-25,DR - Direct Response,Title,ott,2645.12,11509.56,7.880849695120477,9.351020153877311
2022-08-09,DR - Direct Response,Title,app,1078.25,31706.29,6.984021634435587,10.364301901880939
2022-07-01,ATL - Above The Line,Brand,paid social,554.78,8278.38,6.320372532493991,9.021523365348664
2023-09-30,DR - Direct Response,Title,display,2808.26,29949.73,7.940676382450627,10.30730897720315
2023-04-12,DR - Direct Response,Brand,display,6125.77,24202.55,8.720422973258204,10.09425459560111
2022-12-01,DR - Direct Response,Title,paid social,138906.26,12305.03,11.841561795195094,9.417844665132666
2024-03-11,DR - Direct Response,Title,app,207.33,32531.77,5.339123360940291,10.390003168009388
2023-08-24,ATL - Above The Line,Title,youtube,25744.96,32320.66,10.156033000578972,10.38349287270222
2022-07-24,DR - Direct Response,Brand,app,18393.55,89626.74,9.819809704070307,11.40342014926167
2023-10-01,DR - Direct Response,Title,ott,778.22,5508.24,6.658293419350054,8.614181961599117
2024-01-08,DR - Direct Response,Title,paid social,4583.1,25544.1,8.430349073165358,10.148200796417639
2022-07-02,DR - Direct Response,Brand,paid social,1390.26,12860.31,7.237965090344695,9.46197885885554
2024-02-02,ATL - Above The Line,Title,paid social,4440.21,65959.91,8.398682140821276,11.096817572818514
2023-05-20,ATL - Above The Line,Title,youtube,48402.2,58724.12,10.787321206221655,10.980622852947759
2023-04-06,DR - Direct Response,Title,youtube,9475.06,45882.42,9.156523897044194,10.733859110749389
2022-08-22,DR - Direct Response,Title,youtube,7953.24,13609.16,8.981460398810036,9.518571851638129
2024-02-20,DR - Direct Response,Brand,paid social,1460.55,67007.37,7.287252795392719,11.112572815943713
2024-04-29,DR - Direct Response,Brand,paid social,218.01,5941.57,5.389117390874476,8.68989697871903
2022-08-07,ATL - Above The Line,Brand,ott,2179.82,4836.44,7.687456231846657,8.484140934160344
2023-12-07,ATL - Above The Line,Title,display,28035.87,7667.53,10.241275708669637,8.944880220191157
2023-07-16,ATL - Above The Line,Brand,display,201.69,26658.49,5.311677718249873,10.190900463767278
2023-05-31,DR - Direct Response,Brand,paid social,472.87,54264.34,6.16093302247511,10.901640996409183
2022-07-11,ATL - Above The Line,Brand,paid social,3988.62,1393.4,8.291451267253235,7.240219494205811
2023-03-29,DR - Direct Response,Brand,display,536.98,103895.26,6.287821384749598,11.551148180289298
2022-10-15,ATL - Above The Line,Title,youtube,759.58,31443.34,6.6340813001182,10.355974277728869
2023-10-19,DR - Direct Response,Brand,paid social,1478.35,5721.43,7.299358081097152,8.652148819336004
2022-07-27,DR - Direct Response,Brand,paid social,269.97,30506.25,5.60200811364487,10.325719639266199
2023-03-23,DR - Direct Response,Brand,paid social,547.29,82473.5,6.306804344052914,11.32024443363524
2023-07-23,ATL - Above The Line,Brand,display,11304.86,50295.58,9.333076454352979,10.825692361728553
2022-08-17,DR - Direct Response,Brand,youtube,299.9,83016.91,5.706777983635999,11.326811646633434
2023-08-02,ATL - Above The Line,Title,youtube,177.52,7003.07,5.184700639761069,8.854246687644778
2024-04-26,ATL - Above The Line,Title,display,1018.49,18200.31,6.927057781236634,9.809248848496571
2023-12-27,ATL - Above The Line,Brand,partnership,11902.23,10905.02,9.38456507084098,9.297070209337251
2023-12-25,ATL - Above The Line,Brand,ctv,2225.72,154377.68,7.708284929671543,11.947163824136936
2023-12-26,ATL - Above The Line,Title,bvod,1372.93,52350.35,7.225430525341847,10.865733003931796
2024-01-03,ATL - Above The Line,Title,print,3440.44,479244.46,8.143645267428123,13.079968187727914
2022-08-14,ATL - Above The Line,Launch,digital audio,135.94,17247.62,4.919542873692917,9.755487419259335
2022-08-10,ATL - Above The Line,Launch,olv,7756.14,13327.64,8.95636898854252,9.497670382461422
2024-01-03,ATL - Above The Line,Brand,bvod,6344.82,23889.25,8.755551607416882,10.081225704894653
2024-01-14,ATL - Above The Line,Title,partnership,1516.98,109855.3,7.325135782638214,11.606928427101344
2023-05-01,ATL - Above The Line,Brand,partnership,19516.23,19095.78,9.879052944159806,9.857275013435004
2024-01-20,ATL - Above The Line,Brand,olv,414.94,31233.54,6.030541019089775,10.349279812750233
2022-08-27,ATL - Above The Line,Title,cinema,24323.21,30376.3,10.099227429651178,10.321450897940831
2024-01-26,ATL - Above The Line,Brand,olv,4197.1,28682.8,8.342387320963946,10.264087782449918
2024-02-04,ATL - Above The Line,Title,tv,1729.87,14329.67,7.456379451258349,9.57015727478855
2022-09-08,ATL - Above The Line,Launch,cinema,3063.8,24022.26,8.027737593386439,10.086777806657956
2022-09-14,ATL - Above The Line,Title,print,2616.7,23012.58,7.8700513486127,10.04383975545586
2023-05-31,ATL - Above The Line,Brand,radio,28736.5,27360.36,10.265958169071437,10.216887078103444
2022-09-23,ATL - Above The Line,Title,online display,454.8,71024.34,6.122054116811584,11.170791993757746
2023-06-03,ATL - Above The Line,Brand,partnership,801.85,161189.18,6.688167896995694,11.990340189084938
2022-10-03,ATL - Above The Line,Brand,bvod,20616.26,11866.67,9.933883868043177,9.381573175159613
2023-06-26,ATL - Above The Line,Title,bvod,1083.91,18606.6,6.98925231322532,9.831325378396704
2023-07-09,ATL - Above The Line,Brand,online display,16135.35,12051.66,9.688829770028457,9.39704066144576
2024-03-20,ATL - Above The Line,Title,digital audio,68241.31,33259.62,11.13082003270634,10.412129393583399
2022-10-30,ATL - Above The Line,Title,online display,1537.69,16066.28,7.3386866840495575,9.684540184915821
2023-07-13,ATL - Above The Line,Brand,radio,10863.45,35064.77,9.293251270148302,10.464980719948505
2022-11-15,ATL - Above The Line,Brand,radio,395.77,83396.95,5.983356767713818,11.331379007709005
2022-11-14,ATL - Above The Line,Title,olv,12401.79,2188.67,9.425676726284424,7.691506126524925
2022-11-18,ATL - Above The Line,Title,online display,4551.67,45147.46,8.423469153024278,10.71771144973629
2022-12-05,ATL - Above The Line,Brand,ooh,7458.65,17376.5,8.917263775207095,9.762931544974641
2023-09-03,ATL - Above The Line,Brand,radio,990.3,43749.6,6.899017213038852,10.686260605977434
2023-09-07,ATL - Above The Line,Title,cinema,158.38,11218.13,5.071291287969602,9.325375635963345
2023-09-18,ATL - Above The Line,Title,olv,7876.72,91516.84,8.971793800883479,11.424289204936507
2023-09-26,ATL - Above The Line,Brand,tv,76.62,68902.74,4.35182512594076,11.140465737096049
2023-01-23,ATL - Above The Line,Brand,digital audio,1790.88,48751.47,7.491020627006954,10.794511141809148
2023-10-10,ATL - Above The Line,Brand,digital audio,17363.74,61085.94,9.762196992419955,11.020053374358163
2023-11-04,ATL - Above The Line,Title,print,4490.26,13050.56,8.409888564976878,9.476662945836361
2023-11-21,ATL - Above The Line,Brand,partnership,106946.88,14808.55,11.580096891967194,9.60302752192513
2023-03-26,ATL - Above The Line,Title,ooh,20203.89,58637.25,9.913679933300774,10.979142493004714
2023-12-08,ATL - Above The Line,Brand,ooh,975.53,12764.35,6.8840054718110295,9.45448974802277
2023-12-13,ATL - Above The Line,Brand,paid social,3336.2,117524.07,8.11288741102792,11.674406951510107
2023-12-21,ATL - Above The Line,Title,olv,2915.45,19927.95,7.978122402209944,9.899928727423585
2022-08-26,ATL - Above The Line,Launch,bvod,182.62,45607.8,5.212868404715554,10.7278559593399
2024-03-15,ATL - Above The Line,Title,online display,581.64,226379.63,6.36756949990966,12.329973065113894
2023-07-13,ATL - Above The Line,Brand,online display,1154.13,13576.58,7.0519681707347095,9.516175181992544
2023-07-28,ATL - Above The Line,Title,ooh,80.47,29537.19,4.400234854322551,10.29343928135774
2023-02-16,ATL - Above The Line,Title,bvod,3459.96,79362.03,8.149301286215191,11.281787921673448
2023-02-19,ATL - Above The Line,Title,radio,2025.77,71579.33,7.614198671834424,11.17857559453571
2023-11-30,ATL - Above The Line,Brand,print,155.04,19843.7,5.050112384638456,9.895692247944925
2023-12-23,ATL - Above The Line,Brand,olv,6587.3,16418.46,8.793050627601357,9.70622249574213
2023-10-05,ATL - Above The Line,Brand,print,11561.68,21820.48,9.355537949267076,9.990650084767895
2023-05-20,ATL - Above The Line,Title,paid social,4784.26,117786.37,8.473295638879012,11.676636328831924
2023-08-07,DR - Direct Response,Title,ott,1769.29,20837.24,7.478898653955182,9.944545039325902
2023-11-03,DR - Direct Response,Title,display,9235.88,29815.61,9.130959445277304,10.302820899763875
2023-10-15,ATL - Above The Line,Title,paid social,10841.08,17968.48,9.291190138505476,9.7964300422415
2023-08-18,DR - Direct Response,Brand,app,5531.17,55943.5,8.61833542260894,10.9321154068527
2022-09-27,DR - Direct Response,Brand,paid social,716.83,32222.76,6.576232772211838,10.380459347625608
2023-08-10,DR - Direct Response,Title,app,5232.04,10076.91,8.562747650141961,9.218101178857346
2022-12-25,DR - Direct Response,Title,paid social,27478.38,10432.85,10.22119118421859,9.252810607400795
2023-11-28,DR - Direct Response,Title,ott,1081.77,3713.95,6.987277851408786,8.220120498111084
2023-10-12,ATL - Above The Line,Title,paid social,140100.17,11975.63,11.850120083467958,9.39071252992628
2023-05-08,DR - Direct Response,Brand,display,1229.68,61130.08,7.11532214113213,11.020775690133188
2023-06-27,ATL - Above The Line,Brand,paid social,3367.01,104001.37,8.12207734447895,11.552168966325395
2022-09-08,ATL - Above The Line,Brand,display,943.35,54833.0,6.850496860141855,10.912065718500257
2023-06-01,DR - Direct Response,Brand,paid social,4751.87,48085.2,8.466503925093315,10.780750512642616
2022-10-01,DR - Direct Response,Brand,ott,136.8,24283.04,4.925803358579558,10.097574623424062
2023-05-02,ATL - Above The Line,Title,paid social,1185.2,59974.28,7.078510199404627,11.001687756308918
2023-06-21,ATL - Above The Line,Title,youtube,442.3,36738.21,6.094246741751008,10.511599856088289
2023-04-01,ATL - Above The Line,Brand,display,4054.46,168431.77,8.307819400312948,12.034291958058503
2023-12-05,DR - Direct Response,Brand,display,19116.08,24976.68,9.858337455277285,10.125737905067044
2022-12-16,DR - Direct Response,Brand,ott,10191.82,106028.63,9.22943882983462,11.571473862335335
2023-08-09,DR - Direct Response,Title,ott,43.92,66248.46,3.8048831298702424,11.101182592871853
2022-07-21,ATL - Above The Line,Brand,youtube,126660.67,57646.32,11.74927479488797,10.96209903719252
2022-09-21,ATL - Above The Line,Title,youtube,5411.45,3666.26,8.596457134392788,8.207200068203067
2023-04-15,DR - Direct Response,Title,app,781.87,70011.01,6.6629666541095505,11.156422077743374
2023-09-28,DR - Direct Response,Title,display,4217.11,24259.13,8.347142439408966,10.096589541098687
2023-10-03,ATL - Above The Line,Title,paid social,4364.73,17662.22,8.381540693695104,9.77923979049315
2022-12-19,DR - Direct Response,Title,paid social,952.99,6229.73,6.860653189213054,8.737248779876921
2023-06-30,ATL - Above The Line,Brand,display,4539.3,27414.68,8.420748368147407,10.218870391469986
2023-10-07,DR - Direct Response,Title,paid social,1060.81,28512.27,6.967730278074708,10.25812487192725
2023-04-11,DR - Direct Response,Brand,paid social,1530.58,7461.69,7.334055161278131,8.917671218013258
2023-10-16,DR - Direct Response,Brand,app,920.15,6290.21,6.825622889443518,8.746908700033401
2022-10-31,DR - Direct Response,Title,paid social,239.2,44914.39,5.481471909645883,10.712535776693628
2023-03-05,DR - Direct Response,Title,paid social,4132.03,66088.58,8.32676607313528,11.098766373473811
2022-06-23,ATL - Above The Line,Brand,display,9134.04,33365.92,9.119872847565519,10.415320269013973
2023-06-19,ATL - Above The Line,Brand,display,8043.84,87440.69,8.99278617109944,11.378727450202529
2022-10-13,DR - Direct Response,Brand,display,13950.47,25280.65,9.5433401580419,10.137834115118208
2024-02-13,DR - Direct Response,Title,paid social,5702.88,26106.09,8.64890192400467,10.16996220393086
2023-07-17,DR - Direct Response,Brand,display,1214.03,10989.18,7.102524046827847,9.304757425789473
2023-07-17,DR - Direct Response,Brand,ott,14456.47,5764.81,9.578966514982667,8.659700925869092
2023-02-03,DR - Direct Response,Brand,youtube,273.95,177131.81,5.616589262953823,12.08465506917546
2023-08-14,DR - Direct Response,Brand,pmax,624.88,85744.05,6.439158659433857,11.359133637414457
2023-10-31,DR - Direct Response,Title,paid social,557.18,6820.98,6.324681491008522,8.827905031282707
2024-04-03,DR - Direct Response,Title,display,22310.45,32230.09,10.012855278591164,10.380686793660518
2024-02-14,DR - Direct Response,Brand,youtube,17414.17,24936.61,9.765096944452141,10.124132384650059
2023-09-23,DR - Direct Response,Title,youtube,7653.22,20944.38,8.943012408713413,9.949673375971392
2023-09-14,ATL - Above The Line,Brand,display,21985.59,18291.58,9.998188001037551,9.814250792125689
2023-09-28,DR - Direct Response,Brand,paid social,649.47,40410.62,6.477695178518591,10.606872646355834
2023-09-20,DR - Direct Response,Brand,display,5958.1,62633.87,8.692674741945325,11.045077430759255
2024-01-24,ATL - Above The Line,Title,paid social,2533.46,41275.86,7.8377358755823,10.628057331370815
2022-10-08,ATL - Above The Line,Title,paid social,14646.06,24429.8,9.591994911711911,10.103599910338632
2022-10-23,ATL - Above The Line,Brand,paid social,2579.38,23546.7,7.855691953891729,10.066783430131547
2023-11-23,ATL - Above The Line,Brand,display,1585.18,70548.47,7.369083888819255,11.16406944485019
2022-10-11,DR - Direct Response,Brand,app,8430.72,43882.44,9.039756063398665,10.689292306940821
2023-09-23,DR - Direct Response,Brand,youtube,15441.13,29653.78,9.644854767431951,10.297378605597526
2022-11-20,ATL - Above The Line,Brand,ott,950.42,26593.69,6.857955605429531,10.188466850782106
2023-07-06,ATL - Above The Line,Brand,paid social,2844.21,38977.57,7.953392157544593,10.57076728690889
2023-12-27,DR - Direct Response,Brand,pmax,470.02,17234.83,6.154900555959907,9.754745635609808
2023-04-03,ATL - Above The Line,Brand,paid social,34.96,62845.52,3.5824072096034194,11.048450842557022
2023-04-28,ATL - Above The Line,Brand,paid social,4560.19,9370.86,8.425338833375292,9.145466861402582
2022-06-09,ATL - Above The Line,Brand,paid social,9531.65,18246.9,9.162478027249142,9.8118052838966
2022-06-18,DR - Direct Response,Title,paid social,5096.56,50887.5,8.536517272855063,10.837392243809505
2022-09-20,ATL - Above The Line,Title,youtube,94.09,8849.94,4.554823811551353,9.08827894705086
2022-12-18,ATL - Above The Line,Brand,youtube,1685.8,5691.46,7.430588521872405,8.646897771123571
2022-11-28,ATL - Above The Line,Brand,ott,57.92,29369.28,4.076180591594429,10.287738557684845
2023-04-16,ATL - Above The Line,Brand,partnership,37632.62,5028.63,10.535653078801127,8.523101701740103
2023-12-28,ATL - Above The Line,Title,online display,447.17,7493.18,6.105172624722336,8.921881998280549
2023-04-14,ATL - Above The Line,Brand,partnership,30617.19,58882.3,10.329349555772804,10.98331279802788
2023-12-28,ATL - Above The Line,Title,bvod,17511.29,22449.87,9.770658199138675,10.019084645203495
2022-08-04,ATL - Above The Line,Launch,paid social,624.97,100084.61,6.439302446629056,11.513781198725637
2023-04-20,ATL - Above The Line,Title,online display,411.0,8233.93,6.021023349349527,9.01614014227203
2024-01-04,ATL - Above The Line,Brand,bvod,5977.22,25089.49,8.695878143772608,10.130244168862871
2022-08-15,ATL - Above The Line,Title,online display,691.78,41159.83,6.540712488471249,10.625242354953611
2022-08-24,ATL - Above The Line,Launch,print,3821.02,8522.12,8.248534357648902,9.050537749972635
2023-05-12,ATL - Above The Line,Brand,partnership,1328.45,77597.23,7.192520601852516,11.259299896632823
2023-05-08,ATL - Above The Line,Title,cinema,127.52,46011.42,4.856084534247658,10.736666639027792
2024-01-26,ATL - Above The Line,Title,print,56.67,5488.09,4.0547371076273215,8.610517764844692
2024-02-04,ATL - Above The Line,Title,cinema,4781.24,26544.64,8.472664334964655,10.186620794729015
2022-09-12,ATL - Above The Line,Title,cinema,1152.47,40601.06,7.050530069473259,10.611574083218905
2023-05-29,ATL - Above The Line,Brand,partnership,1170.22,15254.29,7.065801219563977,9.632681607130682
2023-06-04,ATL - Above The Line,Brand,radio,11151.56,6248.8,9.319424346947597,8.740304742218436
2022-09-29,ATL - Above The Line,Brand,print,26406.75,36451.21,10.181412806659985,10.50375736660019
2023-06-16,ATL - Above The Line,Title,online display,1941.73,253291.73,7.571849479350992,12.442301134432993
2022-10-16,ATL - Above The Line,Brand,print,1717.28,18700.32,7.449079069473915,9.83634938858674
2023-06-26,ATL - Above The Line,Title,tv,7832.64,133035.92,8.966182559634012,11.798381962666772
2024-04-02,ATL - Above The Line,Title,online display,274.24,12963.57,5.617643444334279,9.469975531206016
2022-10-22,ATL - Above The Line,Title,bvod,4750.86,34222.15,8.466291399329027,10.440657594641623
2022-10-26,ATL - Above The Line,Title,bvod,8599.43,59770.59,9.05956748099164,10.998285743438709
2024-03-27,ATL - Above The Line,Title,ctv,10841.28,27337.07,9.291208584980263,10.216035515247764
2023-09-10,ATL - Above The Line,Brand,partnership,96.29,20451.5,4.577696208987336,9.925860403387853
2022-12-28,ATL - Above The Line,Title,ooh,803.54,57110.21,6.6902706855196055,10.952755698617093
