ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,HOLIDAY_FLAG,LAG_3_HOLIDAY_FLAG,LEAD_3_HOLIDAY_FLAG,SEASON,CHANNEL_ATL_OR_DR,CHANNEL_CAMPAIGN_TYPE,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS
DR - Direct Response,Brand,ott,5439.64,9560.87,False,False,False,Winter,ott_DR - Direct Response,ott_Brand,0.5689482233311404,52007690.886800006,8.60165197998894,9.165538593611513,0.4504054734174424,17.766902186506485
DR - Direct Response,Brand,paid social,10057.57,10306.52,False,False,False,Winter,paid social_DR - Direct Response,paid social_Brand,0.9758453871917969,103658546.3564,9.216180286432575,9.240629004913881,0.6809963509160682,18.456612857087222
ATL - Above The Line,Title,youtube,21444.27,71560.95,False,False,False,Winter,youtube_ATL - Above The Line,youtube_Title,0.2996644119453417,1534572333.2565,9.973259387219123,11.178318787111643,0.2621060864849943,21.15151756956182
DR - Direct Response,Title,youtube,6166.26,43842.98,False,False,False,Spring,youtube_DR - Direct Response,youtube_Title,0.1406441806647267,270347213.85480005,8.72700993398604,10.68839270217275,0.13159317357257302,19.415217671741072
DR - Direct Response,Title,display,4148.86,40240.41,False,False,False,Fall,display_DR - Direct Response,display_Title,0.10310183221294214,166951827.4326,8.33082987771595,10.602651843921175,0.09812605895904115,18.933215876271206
DR - Direct Response,Brand,app,647.38,60367.43,False,False,False,Spring,app_DR - Direct Response,app_Brand,0.010723994710392674,39080666.8334,6.474476944228489,11.008221565157784,0.01066690050173673,17.481138473872065
DR - Direct Response,Title,youtube,878.06,17997.22,False,False,False,Summer,youtube_DR - Direct Response,youtube_Title,0.04878864624647584,15802638.9932,6.7788531547412765,9.798028143099584,0.047635827938196415,16.575687572216736
DR - Direct Response,Title,youtube,27047.99,18850.97,False,True,False,Winter,youtube_DR - Direct Response,youtube_Title,1.4348327964025194,509880848.05030006,10.20540494531506,9.844372696699262,0.8898780874017361,20.04968762707393
DR - Direct Response,Title,app,42442.39,62108.63,False,False,False,Fall,app_DR - Direct Response,app_Title,0.6833573691771981,2636038696.8257,10.655926467011964,11.036656328362847,0.5207902332363464,21.69254313398942
DR - Direct Response,Title,youtube,2066.25,7154.72,False,False,False,Spring,youtube_DR - Direct Response,youtube_Title,0.28879536865174316,14783440.200000001,7.633974500602276,8.875667315858617,0.2537079593389001,16.509018274530206
DR - Direct Response,Title,youtube,3450.66,3214.11,False,False,False,Spring,youtube_DR - Direct Response,youtube_Title,1.073597356655497,11090800.8126,8.146610553725619,8.075616850705387,0.729284952413961,16.221626657217953
DR - Direct Response,Brand,paid social,620.44,17851.76,False,False,False,Winter,paid social_DR - Direct Response,paid social_Brand,0.034755116582342586,11075945.9744,6.432039365662906,9.789913397103799,0.034164796386683,16.220286375829243
DR - Direct Response,Title,paid social,26374.1,70129.34,False,False,False,Summer,paid social_DR - Direct Response,paid social_Title,0.37607797250052544,1849598226.0939999,10.180175662240375,11.158110789658375,0.3192374039671197,21.338234277907056
ATL - Above The Line,Title,paid social,10555.24,35623.55,False,False,False,Spring,paid social_ATL - Above The Line,paid social_Title,0.2962994985059041,376015119.902,9.264472433249564,10.480790285912226,0.25951366575801665,19.745139915710453
DR - Direct Response,Title,paid social,105580.22,65140.03,False,True,False,Fall,paid social_DR - Direct Response,paid social_Title,1.6208193333653669,6877498698.2066,11.567235793529637,11.084309890802237,0.9634869915440037,22.65152086162545
DR - Direct Response,Brand,display,650.6,3648.64,False,False,False,Fall,display_DR - Direct Response,display_Brand,0.17831301526048063,2373805.184,6.47943087672789,8.20238381157528,0.16408376747135064,14.680005209706886
DR - Direct Response,Title,paid social,1605.15,37830.8,False,False,False,Spring,paid social_DR - Direct Response,paid social_Title,0.042429713355255506,60724108.620000005,7.381595289896156,10.540905297779815,0.04155425117594422,17.92185137025016
DR - Direct Response,Brand,display,4822.51,53117.35,False,False,False,Fall,display_DR - Direct Response,display_Brand,0.0907897325450159,256158951.5485,8.481257157791832,10.880277721920901,0.08690195916998303,19.361308718152554
DR - Direct Response,Brand,paid social,10200.72,7112.43,False,False,False,Winter,paid social_DR - Direct Response,paid social_Brand,1.4342102488179145,72551906.9496,9.230311612507332,8.869739825598579,0.8896223707928602,18.099812835358048
ATL - Above The Line,Brand,paid social,2151.67,65452.17,False,False,False,Fall,paid social_ATL - Above The Line,paid social_Brand,0.03287392916079024,140831470.6239,7.67446421111593,11.089090204084183,0.03234513928281311,18.763074496767437
DR - Direct Response,Title,paid social,656.93,24651.31,False,False,False,Spring,paid social_DR - Direct Response,paid social_Title,0.026648888030696944,16194185.0783,6.489098542687524,10.11262588704769,0.026299991314217713,16.60016285173276
DR - Direct Response,Brand,display,15587.83,600167.71,False,False,False,Winter,display_DR - Direct Response,display_Brand,0.02597245693207987,9355312234.9693,9.654309911127811,13.304966078006991,0.025640901292803046,22.959210172488472
DR - Direct Response,Brand,youtube,11672.03,3104.75,False,False,False,Summer,youtube_DR - Direct Response,youtube_Brand,3.7594105805620424,36238735.142500006,9.365036331682772,8.041010511093786,1.5601238329630405,17.40563916387584
ATL - Above The Line,Title,paid social,607.52,108841.59,False,True,False,Winter,paid social_ATL - Above The Line,paid social_Title,0.005581689866897387,66123442.756799996,6.411029779594928,11.597657989012436,0.005566169960764556,18.007033912996977
ATL - Above The Line,Brand,display,36676.44,18566.25,False,False,False,Fall,display_ATL - Above The Line,display_Brand,1.975436073520501,680943954.1500001,10.509917131132154,9.82915455506611,1.0903906075905143,20.338990562856353
ATL - Above The Line,Title,display,26252.6,5444.97,False,False,True,Winter,display_ATL - Above The Line,display_Title,4.821440705825744,142944619.422,10.17555840147369,8.602631164588345,1.76154777506571,18.77796784343965
DR - Direct Response,Title,youtube,4046.85,16250.94,False,False,False,Summer,youtube_DR - Direct Response,youtube_Title,0.24902251808203094,65765116.539,8.305941154944767,9.695967565247493,0.2223612598696579,18.001600127141078
DR - Direct Response,Brand,pmax,3666.38,36415.41,True,False,False,Winter,pmax_DR - Direct Response,pmax_Brand,0.10068210134116298,133512730.91580002,8.207232789645431,10.50277477620997,0.09593007975497218,18.70970740141294
DR - Direct Response,Brand,paid social,8633.21,78042.5,False,False,False,Fall,paid social_DR - Direct Response,paid social_Brand,0.11062190473139634,673757291.425,9.06348749826578,11.26502164252686,0.1049201329618564,20.32838050376527
DR - Direct Response,Brand,paid social,670.41,155058.0,False,False,False,Winter,paid social_DR - Direct Response,paid social_Brand,0.004323607940254614,103952433.78,6.5093799786858355,11.951560968635683,0.004314288001627728,18.459443994601013
ATL - Above The Line,Brand,display,3352.6,114758.53,True,False,True,Winter,display_ATL - Above The Line,display_Brand,0.029214386067859182,384739447.678,8.117789674686668,11.650594174583254,0.028795779240567206,19.768076906468366
DR - Direct Response,Title,youtube,65.25,10468.93,False,False,False,Spring,youtube_DR - Direct Response,youtube_Title,0.006232728655172974,683097.6825,4.193435464866331,9.25626261807337,0.006213385533938432,13.434394612010717
ATL - Above The Line,Brand,paid social,15449.12,85646.55,False,False,True,Fall,paid social_ATL - Above The Line,paid social_Brand,0.1803822804304435,1323163828.536,9.64537204928602,11.357995898556219,0.16583835247824635,21.00329154626153
ATL - Above The Line,Title,youtube,189.57,40818.62,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Title,0.004644204042174869,7737985.7934,5.250019581140284,10.61691812715833,0.004633453000419212,15.861652107521056
ATL - Above The Line,Brand,paid social,47905.8,14298.02,False,False,False,Summer,paid social_ATL - Above The Line,paid social_Brand,3.350519862190709,684958086.516,10.777012735745007,9.567946282431079,1.4702953465096031,20.344868208246524
ATL - Above The Line,Brand,paid social,1750.07,22290.0,False,False,True,Summer,paid social_ATL - Above The Line,paid social_Brand,0.07851368326603858,39009060.3,7.467982308642697,10.011938288540932,0.07558387407863394,17.479304518132565
DR - Direct Response,Brand,display,2167.27,13527.38,False,False,True,Winter,display_DR - Direct Response,display_Brand,0.16021358163960797,29317484.852599997,7.681684893550618,9.512544980071542,0.14860411027298953,17.19369468275904
DR - Direct Response,Brand,youtube,1022.71,28613.71,False,True,False,Winter,youtube_DR - Direct Response,youtube_Brand,0.03574195726454207,29263527.3541,6.931188562364875,10.26167620024703,0.03511803681323603,17.19185253255084
ATL - Above The Line,Brand,youtube,1888.18,13261.19,False,False,True,Fall,youtube_ATL - Above The Line,youtube_Brand,0.14238390370698256,25039513.7342,7.543898151474288,9.492672408473751,0.13311722261157224,17.035965724383782
ATL - Above The Line,Title,olv,41100.11,9831.71,True,False,False,Winter,olv_ATL - Above The Line,olv_Title,4.180362317440202,404084362.4881,10.623790407418905,9.193469861820073,1.644874999277099,19.817134234640555
ATL - Above The Line,Title,tv,35.61,44577.77,False,False,False,Winter,tv_ATL - Above The Line,tv_Title,0.0007988286538335139,1587414.3897,3.600321427132145,10.70501301571131,0.0007985097600407868,14.277617710501833
ATL - Above The Line,Launch,bvod,31832.29,51795.04,False,False,False,Summer,bvod_ATL - Above The Line,bvod_Launch,0.6145818209620072,1648754733.8416002,10.368267876543241,10.85506897744884,0.4790759887564729,21.223286133768234
ATL - Above The Line,Launch,olv,5845.49,22840.25,False,False,False,Summer,olv_ATL - Above The Line,olv_Launch,0.2559293352743512,133512452.9725,8.67359676015387,10.036323390818804,0.22787580473901406,18.709705319637028
ATL - Above The Line,Brand,paid social,359.45,108681.99,False,False,False,Winter,paid social_ATL - Above The Line,paid social_Brand,0.003307355708153669,39065741.3055,5.8873532508505875,11.59619057512356,0.0033018984367115638,17.480756485037134
ATL - Above The Line,Brand,partnership,455.92,21231.22,False,False,False,Spring,partnership_ATL - Above The Line,partnership_Brand,0.021474036819363183,9679737.8224,6.124508320865746,9.963275118236467,0.0212467182313969,16.08554547773174
ATL - Above The Line,Title,bvod,65461.16,20348.4,False,False,False,Spring,bvod_ATL - Above The Line,bvod_Title,3.217017554205736,1332029868.144,11.089227544761004,9.920806706406594,1.4391281374794334,21.00996983309547
ATL - Above The Line,Title,tv,576.3,53471.45,True,False,False,Winter,tv_ATL - Above The Line,tv_Title,0.010777714088546317,30815596.634999994,6.358362062066888,10.8869218469791,0.010720048493581075,17.24353153647891
ATL - Above The Line,Brand,print,396.02,24139.77,False,False,False,Summer,print_ATL - Above The Line,print_Brand,0.01640529300817696,9559831.7154,5.983986657252023,10.091657391408765,0.016272180053792336,16.073080786485363
ATL - Above The Line,Title,online display,24739.68,30016.11,False,False,False,Fall,online display_ATL - Above The Line,online display_Title,0.8242133974055932,742588956.2448,10.11620413142162,10.309522831399383,0.6011488790005158,20.42565322920186
ATL - Above The Line,Title,online display,5851.08,2200.54,False,False,False,Fall,online display_ATL - Above The Line,online display_Title,2.6589291719305264,12875535.5832,8.67455243258656,7.69691239446068,1.297170528629308,16.370839680010686
ATL - Above The Line,Title,digital audio,584.24,28034.62,False,False,False,Spring,digital audio_ATL - Above The Line,digital audio_Title,0.020839947179594375,16378946.388799999,6.372022019509962,10.241231123526362,0.02062576605155463,16.611507372346285
ATL - Above The Line,Title,cinema,4695.21,4410.64,False,False,False,Fall,cinema_ATL - Above The Line,cinema_Title,1.0645189813723177,20708881.0344,8.454511079417783,8.392001781396056,0.7248972604757876,16.846073249992912
ATL - Above The Line,Brand,partnership,498.59,8101.74,True,False,False,Summer,partnership_ATL - Above The Line,partnership_Brand,0.06154110104742932,4039446.5465999995,6.213787762038289,8.999957555064528,0.05972172119248611,15.211618494695673
ATL - Above The Line,Title,cinema,23162.56,7223.68,False,False,False,Fall,cinema_ATL - Above The Line,cinema_Title,3.2064764773633385,167318921.42080003,10.050335633173043,8.885258221342333,1.4366253560195643,18.935412264288033
ATL - Above The Line,Title,ctv,21570.54,9688.89,False,False,False,Spring,ctv_ATL - Above The Line,ctv_Title,2.226316946523286,208994589.3006,9.97913013229132,9.178838352911194,1.171341222404412,19.15781892586491
ATL - Above The Line,Title,ooh,8296.33,15897.89,False,False,False,Spring,ooh_ATL - Above The Line,ooh_Title,0.5218510129331628,131894141.7437,9.023689055285422,9.674004574450645,0.41992736564224636,18.697510209906234
ATL - Above The Line,Title,bvod,6100.29,16924.03,False,False,False,Spring,bvod_ATL - Above The Line,bvod_Title,0.3604513818517221,103241490.96869999,8.716255503213466,9.736548870304754,0.3078165431022477,18.45258138416997
ATL - Above The Line,Title,bvod,76287.88,53674.9,False,False,False,Fall,bvod_ATL - Above The Line,bvod_Title,1.4212952422827057,4094744330.2120004,11.242282466153336,10.890719390189082,0.8843026210710349,22.13297011792187
ATL - Above The Line,Title,tv,3173.91,34457.82,False,False,False,Summer,tv_ATL - Above The Line,tv_Title,0.09211000579839351,109366019.4762,8.06303456446833,10.447520266895513,0.0881116101596075,18.510210800768473
ATL - Above The Line,Title,online display,376.15,4095.63,False,False,True,Fall,online display_ATL - Above The Line,online display_Title,0.09184179234940655,1540571.2245,5.93264298629964,8.317919963485764,0.0878659880258563,14.247664479723808
ATL - Above The Line,Title,cinema,7148.06,29970.89,False,False,False,Fall,cinema_ATL - Above The Line,cinema_Title,0.23850009125521465,214233719.9734,8.87473615851384,10.30801522138538,0.21390104362932102,19.18257813110105
ATL - Above The Line,Brand,online display,137124.85,37935.61,False,False,True,Fall,online display_ATL - Above The Line,online display_Brand,3.6146736535935498,5201914830.908501,11.828654396282111,10.543671887889111,1.5292411511735218,22.372292631656705
ATL - Above The Line,Title,tv,508.58,19828.75,False,False,False,Summer,tv_ATL - Above The Line,tv_Title,0.025648616276870706,10084505.674999999,6.233586857019973,9.894938614273503,0.02532520882685251,16.126510811466005
ATL - Above The Line,Brand,ooh,1653.81,25935.55,False,False,False,Summer,ooh_ATL - Above The Line,ooh_Brand,0.06376614338234585,42892471.945499994,7.4114414775953446,10.163408449796263,0.06181557670789268,17.574206912688222
ATL - Above The Line,Brand,radio,6734.37,33366.83,False,False,False,Summer,radio_ATL - Above The Line,radio_Brand,0.2018282827586558,224704578.9471,8.815128024232296,10.415347541162292,0.18384396630582708,19.230297119444945
ATL - Above The Line,Brand,digital audio,2881.27,59357.0,False,False,True,Fall,digital audio_ATL - Above The Line,digital audio_Brand,0.0485413683306097,171023543.39,7.966333457112321,10.991342184551277,0.04740002535558589,18.957311791480247
ATL - Above The Line,Brand,bvod,539.26,5680.79,False,False,False,Winter,bvod_ATL - Above The Line,bvod_Brand,0.09492693797869663,3063422.8153999997,6.292050505164786,8.645021602913822,0.0906876377352389,14.93504374235486
ATL - Above The Line,Brand,tv,24058.99,21577.14,False,False,False,Fall,tv_ATL - Above The Line,tv_Brand,1.115022194785778,519124195.4886,10.088305573900985,9.979436044179959,0.7490653064317273,20.06765371209526
